,date,press,title,content,link
43618,2020.09.24.,국민일보언론사 선정,54일 긴 장마 후유증…버거킹 햄버거에서 토마토 빠졌다,"  버거킹 측 설명대로 올해는 토마토를 비롯해 여러 채소의 수확량이 많지 않아 농산물 시장에서 공급 부족 현상이 발생하고 있다. 이는 올해 장마와 태풍이 역대 최장 기간(6월 24일~8월 16일, 54일) 이어진 탓이다. 실제... ",http://news.kmib.co.kr/article/view.asp?arcid=0015045297&code=61172111&cp=nv
43682,2020.09.25.,서울경제언론사 선정,이상기후가 바꾼 일상···햄버거에 '토마토'도 빼앗겼다,"  25일 농산물유통정보에 따르면 24일 기준 토마토 상품(上品) 10㎏당 평균 도매가격은 6만2,660원으로 지난해 가격인 2만8,320원보다 121% 비싸졌다. 평년 가격인 3만2,480원에 비해서도 93% 비싸다. 1개월 전 가격(3만120원)에서 약... ",https://www.sedaily.com/NewsView/1Z7ZQ9NVYD
43864,2020.09.25.,서울경제언론사 선정,이상기후가 바꾼 일상···햄버거에 '토마토'도 빼앗겼다,  “여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운 상황입니다.... 올 여름 사상 최장 기간 이어진 장마와 태풍의 영향으로 토마토 수급난이 발생하자 버거킹이 먼저 백기를 든... ,https://www.sedaily.com/NewsView/1Z7ZQ9NVYD
43873,2020.09.25.,데일리한국,"""햄버거에 토마토 빠진다""…최장기 장마에 수급난 심화",  최장기 장마와 태풍 영향 토마토 수확량 대폭 줄어 올여름 역대 최장 기간 장마에 태풍까지 겹치면서 토마토 수급에 차질이 생겼다. 이에 따라 당분간 국내 버거킹 햄버거에서 토마토를 볼 수 없을 전망이다. 24일... ,http://daily.hankooki.com/lpage/industry/202009/dh20200925120714148000.htm?s_ref=nv
43876,2020.09.25.,민중의소리,버거킹 햄버거에서 ‘토마토’ 빠져... 역대 최장기 장마 영향,  및 태풍의 영향으로 전국적으로 토마토 수급이 어려운 상황”이라며 “토마토 제공이 어려울 시 해당... 올해 토마토를 비롯한 여러 채소는 역대 최장기 장마와 태풍의 영향으로 수확량이 급감했다. 이번 여름... ,https://www.vop.co.kr/A00001515373.html
43895,2020.09.25.,데일리한국,"""햄버거에 토마토 빠진다""…최장기 장마에 수급난 심화",  농산물 시장에서도 공급 부족 현상이 일어나는 실정이다. 농산물유통정보에 따르면 24일 기준 토마토(상품) 10㎏당 평균 도매가격은 6만2660원이다. 지난해 가격인 2만8320원보다 121％ 폭등했다. 한 달 전 가격과 비교하면... ,http://daily.hankooki.com/lpage/industry/202009/dh20200925120714148000.htm?s_ref=nv
44001,2020.09.25.,MBC,[뉴스터치] 긴 장마와 태풍에 토마토 빠진 햄버거,"  하지만 농수산식품유통공사는 조만간 출하량이 회복되면 농산물 가격이 안정을 되찾을 것으로 전망했다고 합니다. ◀ 앵커 ▶ 네, 토마토 없는 햄버거, 정말 익숙하지 않은 게 사실인데요. 다른 햄버거 업계 전반으로도... ",https://imnews.imbc.com/replay/2020/nwtoday/article/5920954_32531.html
44016,2020.09.25.,JTBC언론사 선정,햄버거에 '토마토 실종'…역대급 장마·태풍에 '귀하신 몸',"  긴 장마와 연이은 태풍 때문에, 올해 농사를 망친 채소나 과일 적지 않죠. 대표적으로 토마토 구하기가 어려워졌다고 하는데요. 이렇다 보니, 토마토를 뺀 햄버거까지 나왔습니다. 토마토 한 장 빠질 때마다 가격이 3백... ",http://news.jtbc.joins.com/article/article.aspx?news_id=NB11971407
44251,2020.09.25.,한국금융신문,토마토 가격 폭등…햄버거 프랜차이즈 별 대응은,  올해 역대 최장 장마와 연이은 태풍으로 토마토를 비롯한 농산물 작황이 나빠지면서 가격이 급등하고 있다. 한국농수산식품유통공사(aT)에 따르면 이날 기준 토마토(상품)의 평균 도매가는 10kg에 6만2660원을 기록했다.... ,http://www.fntimes.com/html/view.php?ud=202009251716415350ac58ac381d_18
44488,2020.09.25.,MBC,[뉴스터치] 긴 장마와 태풍에 토마토 빠진 햄버거,  한 패스트푸드점이 긴 장마와 태풍 등의 영향으로 토마토 가격이 급등해 당분간 햄버거에 토마토를 제공하지 못하겠다고 밝혔습니다. 실제로 토마토 등 밭작물은 역대 최장 장마로 일조량이 평년에 못 미치며 작황이 크게... ,https://imnews.imbc.com/replay/2020/nwtoday/article/5920954_32531.html
44545,2020.09.25.,한국금융신문,토마토 가격 폭등…햄버거 프랜차이즈 별 대응은,"  지난 여름 긴 장마와 태풍의 영향에 토마토 가격이 고공상승하자 햄버거 프랜차이즈들이 수급에 어려움을... 버거킹은 25일 공식 홈페이지에 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토... ",http://www.fntimes.com/html/view.php?ud=202009251716415350ac58ac381d_18
44578,2020.09.25.,MBN,김주하 앵커가 전하는 9월 25일 종합뉴스 주요뉴스,  ▶ 농산물 가격 '비상' 토마토 사라진 햄버거 긴 장마와 태풍으로 배추와 토마토 등 농산물 가격이 급등하고 있습니다. 김치공장에선 배추김치 대신 깍두기 생산량을 늘렸고 패스트푸드점 햄버거에서는 토마토가... ,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4293268
44592,2020.09.25.,한국금융신문,가격 109% 오른 토마토에 전전긍긍 자영업자…“토마토 주스 안해요”,  지난 여름 사상 최장 장마와 강력한 태풍으로 토마토 가격이 급등하자 토마토를 재료로 사용하는 자영업자들의 고민이 길어질 전망이다. 오는 10월 토마토 출하를 앞둔 강원도가 지난여름 침수 피해를 겪어 생산량이... ,http://www.fntimes.com/html/view.php?ud=202009251854122898237391cf86_18
44671,2020.09.25.,MBN언론사 선정,배추값 폭등에 김치공장 울상…햄버거 속 토마토는 사라져,"  올 여름 긴 장마와 태풍으로 가을 수확기인데도 배추나 토마토 등 농산물 공급이 턱없이 줄었습니다. 가격이... "" 긴 장마와 연이은 태풍으로 배추 작황이 좋지 않다보니 가격이 폭등했기 때문입니다. 생산량은 평소... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4293260
44697,2020.09.25.,JTBC언론사 선정,햄버거에 '토마토 실종'…역대급 장마·태풍에 '귀하신 몸',"  긴 장마와 연이은 태풍 때문에, 올해 농사를 망친 채소나 과일 적지 않죠. 대표적으로 토마토 구하기가... [오택용/롯데GRS 대리 : 여름철 태풍이나 장마가 좀 길어져서 토마토에 대한 수급이 불안정한 상황입니다.... ",http://news.jtbc.joins.com/article/article.aspx?news_id=NB11971407
45006,2020.09.25.,SBS Biz,[오늘의 키워드] 올해 장마·태풍에 토마토 ‘비상’…햄버거에도 못 넣는다?,"  ■ 경제와이드 모닝벨 '김박사의 오늘의 키워드' - 진행 : 장연재 / 출연 : 김대호 글로벌이코노믹연구소장·경제학 박사 ◇ 토마토 실종 - 버거킹, 긴 장마·태풍에 햄버거 토마토 수급 차질 - 버거킹 ""여름 이상기후 등으로... ",https://cnbc.sbs.co.kr/article_hub/10000997545?division=NAVER
45257,2020.09.26.,MBN,배추값 폭등에 김치공장 울상…햄버거 속 토마토는 사라져,"  올 여름 긴 장마와 태풍으로 가을 수확기인데도 배추나 토마토 등 농산물 공급이 턱없이 줄었습니다. 가격이... "" 「긴 장마와 연이은 태풍으로 배추 작황이 좋지 않다보니 가격이 폭등했기 때문입니다.」 생산량은 평소... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4293577
45329,2020.09.26.,MBN,9월 26일 토요일 MBN 뉴스와이드 주요뉴스,  ▶ 농산물 가격 '비상'…토마토 사라진 햄버거 긴 장마와 태풍으로 배추와 토마토 등 농산물 가격이 급등하고 있습니다. 김치공장에선 배추김치 대신 깍두기 생산량을 늘렸고 패스트푸드점 햄버거에서는 토마토가... ,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4293455
45339,2020.09.26.,헤럴드경제,당분간은 ‘토마토 없는 햄버거’…맥도날드·롯데리아·버거킹 수급 차질 겪...,  주요 햄버거 프랜차이즈가 긴 장마와 태풍으로 토마토 수급에 어려움을 겪고 있다. 수급이 안정될 때까지... 버거킹은 공지글을 통해 “여름 이상 기후 및 태풍의 영향으로 전국적으로 토마토 수급이 어려운 상황이다”... ,http://news.heraldcorp.com/view.php?ud=20200925000803
45344,2020.09.26.,세계일보,"맥도날드·롯데리아·버거킹 햄버거, 당분간 토마토 빠진다… 장마·태풍으로...","  장마와 태풍으로 전국적으로 토마토 수급이 어려워지면서, 롯데리아와 버거킹, 맥도날드 등 햄버거... 버거킹도 지난 23일 홈페이지에 “여름 이상 기후 및 태풍의 영향으로 전국적으로 토마토 수급이 어려운 상황”... ",http://www.segye.com/content/html/2020/09/26/20200926510808.html?OutUrl=naver
45368,2020.09.26.,MBN,배추값 폭등에 김치공장 울상…햄버거 속 토마토는 사라져,"  올 여름 긴 장마와 태풍으로 가을 수확기인데도 배추나 토마토 등 농산물 공급이 턱없이 줄었습니다. 가격이... 토마토 없는 매장에서는 가격 할인 혜택을 주고 있습니다."" 추석 성수기까지 겹치면서 농산물 수급이... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4293577
45386,2020.09.26.,위키트리,"""앞으로 햄버거 시키면 금값 된 토마토 대신 이걸로 나갑니다""",  버거킹은 대신 제품에 들어가는 소스 및 야채류를 더 추가해서 제공할 예정이라고 밝혔었다.여름 이상 기후와 태풍 영향으로 토마토 출하량이 금갑하며 가격이 크게 뛴 탓이다. 다른 햄버거 프랜차이즈도 사정은... ,https://www.wikitree.co.kr/articles/576235
45461,2020.09.27.,한국경제TV,햄버거에 토마토가 사라졌다…올여름 태풍에 토마토 수급 빨간불,"  올여름 한반도를 할퀸 태풍 때문에 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202009270061&t=NN
45463,2020.09.27.,MBC,토마토 수급 비상…프랜차이즈 햄버거서 잇따라 빠져,"  지난 여름 장마와 태풍으로 토마토 수급에 차질이 생기면서 주요 햄버거 프랜차이즈에서 잇따라 토마토를 제공하지 않고 있습니다. 롯데리아는 최근 일부 메뉴에 토마토를 빼고 제공할 수 있다며, ""수급이 안정될... ",https://imnews.imbc.com/news/2020/econo/article/5923001_32647.html
45542,2020.09.27.,매일경제,올여름 태풍에 토마토 수급 `빨간불`…햄버거서 빠진다,"  올여름 한반도를 강타한 태풍으로 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 홈페이지를 통해 ""최근 태풍 탓에 토마토 수급이 원활하지 않아 토마토... ",http://news.mk.co.kr/newsRead.php?no=997116&year=2020
45544,2020.09.27.,YTN언론사 선정,"""그래서 없었구나""...최근 햄버거에 토마토가 사라진 사연",  올여름 한반도에 큰 피해를 준 태풍 때문에 토마토 수급에 차질이 빚어져 햄버거 업계에 비상이 걸렸습니다. 롯데리아는 최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토 없이 메뉴가 제공될 수 있다고... ,https://www.ytn.co.kr/_ln/0102_202009271347150924
45547,2020.09.27.,SBS언론사 선정,올여름 태풍에 토마토 수급 '비상'…햄버거서 잇따라 빠진다,"  올여름 한반도에 큰 상처를 준 태풍의 영향으로 토마토 수급에 차질이 생겨, 주요 햄버거 프랜차이즈에 비상이 걸렸습니다. 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1006000264&plink=ORI&cooper=NAVER
45565,2020.09.27.,뉴스웨이,"여름 태풍에 토마토 수급 ‘비상’, 햄버거서 잇따라 빠진다","  올 여름 한반도를 강타한 태풍의 영향으로 인해 토마토 수급에 차질이 발생, 주요 햄버거 프랜차이즈 업체들에 비상이 걸렸다. 27일 연합뉴스에 따르면 롯데리아는 최근 홈페이지를 통해 “최근 태풍으로 인해 토마토... ",http://www.newsway.co.kr/news/view?tp=1&ud=2020092713343192776
45582,2020.09.27.,MBN,"롯데리아·버거킹 ""버거에 토마토 빠질 수도""…태풍 피해로 인한 수급 차질","  올여름 한반도를 할퀸 태풍 때문에 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에 비상이 걸렸습니다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지... ",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4294008
45618,2020.09.27.,서울파이낸스,토마토 없는 햄버거···수급 차질로 프랜차이즈 '비상',"  올 여름 태풍으로 토마토 수급에 차질이 생겨 롯데리아 등 주요 햄버거 프랜차이즈에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아... ",http://www.seoulfn.com/news/articleView.html?idxno=396556
45636,2020.09.27.,경향신문,햄버거에 ‘토마토’가 사라진다…올여름 태풍에 수급 비상,  태풍의 영향으로 토마토 수급에 비상이 걸렸다. 버거킹과 롯데리아 등 주요 햄버거 프랜차이즈에서 잇따라 햄버거에 토마토가 빠질 수 있다는 안내를 내놓고 있다. 롯데리아는 27일 홈페이지를 통해 “최근 태풍으로... ,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009271437001&code=920100
45647,2020.09.27.,인천일보,태풍에 토마토 수급 '비상'…햄버거서 잇따라 빠진다,"  ▲ [연합뉴스TV 제공] 올여름 한반도를 강타한 태풍으로 토마토 수급에 차질이 빚어졌기 때문이다. 이에 따라 주요 햄버거 프랜차이즈업계에 비상이 걸렸다. 27일 롯데리아는 홈페이지를 통해 ""태풍으로 인해 토마토... ",http://www.incheonilbo.com/news/articleView.html?idxno=1059929
45669,2020.09.27.,헤럴드경제,햄버거서 토마토 빠진다…올여름 태풍에 수급 ‘비상’,  올여름 한반도를 할퀸 태풍 때문에 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 “최근 태풍으로 인해 토마토 수급이 원활하지... ,http://news.heraldcorp.com/view.php?ud=20200927000168
45673,2020.09.27.,한국경제,몸값 2배 이상 오른 '금토마토'…햄버거서 당분간 빠진다,"  27일 외식업계에 따르면 롯데리아는 최근 홈페이지 공지를 통해 ""태풍으로 인해 토마토 수급이 원활하지... 앞서 또 다른 햄버거 프랜차이즈 버거킹도 ""긴 장마 등 올여름 이상 기후와 태풍의 영향으로 전국적으로 토마토... ",https://www.hankyung.com/life/article/2020092758497
45787,2020.09.27.,뉴스1,태풍에 '토마토' 값 2배 껑충… 햄버거에 토마토가 없다?'(종합),"  역대 최장 장마와 잇단 태풍으로 올해 토마토 작황이 이례적으로 악화하면서 맥도날드, 롯데리아, 버거킹... 롯데리아는 지난 24일 ""최근 태풍으로 인하여 국내산 토마토 수급이 원활하지 않다""며 ""토마토 없이 메뉴가... ",https://www.news1.kr/articles/?4072075
45801,2020.09.27.,FETV,"""햄버거에 토마토 빠진다""...작황 악화로 토마토 수급 '비상'","  장마와 태풍으로 토마토 가격이 크게 오르면서 소비자들은 주요 햄버거 프렌차이즈에서 토마토 없는 햄버거를 먹을 가능성이 높아졌다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지에 ""최근 태풍으로 인해 토마토... ",https://www.fetv.co.kr/news/article.html?no=64647
45802,2020.09.27.,데일리한국,"""햄버거에 토마토 사라진다""…기상악화로 토마토 수급 비상",  올여름 긴 장마와 태풍의 영향으로 토마토 수급에 비상이 걸린 버거킹과 롯데리아 등 주요 햄버거... 27일 외식업계에 따르면 롯데리아는 27일 홈페이지를 통해 “최근 태풍으로 인해 토마토 수급이 원활하지 않아... ,http://daily.hankooki.com/lpage/industry/202009/dh20200927151159147950.htm?s_ref=nv
45894,2020.09.27.,경상매일신문,포항 수박 첫 항공 수출 ‘성공적’,"  오주훈 농식품유통과장은 “꾸준히 수출되고 있는 사과를 중심으로 무, 배추, 토마토, 시금치, 포도, 수박 등 신선농산물 수출 확대로 포항시 농산물의 우수성을 세계에 알리는 데 최선을 다하겠다. ”고 말했다. ",http://www.ksmnews.co.kr/default/index_view_page.php?idx=308281&part_idx=7
45928,2020.09.27.,뉴스1,태풍에 '토마토' 값 2배 껑충… 햄버거에 토마토가 없다?'(종합),  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 기준 토마토 10㎏의 평균 도매가격은 6만2660원으로 지난달 2만9908원보다 두 배 이상 가격이 급등했다. 업계는 10월 중순이 돼서야 토마토 수급이 정상화될... ,https://www.news1.kr/articles/?4072075
45967,2020.09.27.,뉴스1,"태풍에 가격 두배, 토마토 빠진 햄버거…버거킹 ""야채 더줌""",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 25일 기준 토마토 10㎏ 도매가격은 6만2660원으로 지난해 2만9520원보다 2배 이상 오른 상태다. 업계는 10월 중순이 돼서야 토마토 수급이 정상화될 것으로 보고 있다.... ,https://www.news1.kr/articles/?4072023
45989,2020.09.27.,세계일보,"롯데리아 ""태풍으로 토마토 수급 여의치 않아. 토마토 없이 메뉴 제공될 수 있...",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2천660원으로 1년 전 2만9천520원의 2배를 웃돌았다. 불과 1개월 전만 해도 2만9천908원에 그쳤던 것과 비교하면 한 달... ,http://www.segye.com/content/html/2020/09/27/20200927515706.html?OutUrl=naver
46008,2020.09.27.,한국경제,햄버거·타코 '토마토 실종' 언제 끝날까,"  국내 최초 빅데이터·인공지능(AI) 기반 농산물 가격 데이터 서비스 팜에어-한경에 따르면 26일 기준 토마토 1㎏ 가격은 5322원으로 전월 대비 170%, 전년 동월 대비 135% 올랐다. 토마토의 생육 기간은 88~90일로 이르면 10월... ",https://www.hankyung.com/economy/article/2020092762881
46024,2020.09.27.,브레이크뉴스,포항 수박 홍콩으로 첫 항공 수출 길 올라,"  포항시 오주훈 농식품유통과장은 “꾸준히 수출되고 있는 사과를 중심으로 무, 배추, 토마토, 시금치, 포도, 수박 등 신선농산물 수출 확대로 포항시 농산물의 우수성을 세계에 알리는 데 최선을 다하겠다”고 말했다.... ",http://www.breaknews.com/758047
46036,2020.09.27.,헤럴드경제,햄버거서 토마토 빠진다…올여름 태풍에 수급 ‘비상’,"  한국농수산식품유통공사(aT) 농산물유통정보에 따르면, 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 불과 1개월 전 2만9908원과 비교해 한 달 만에 2배로 올랐다. 1년 전 2만9520원과 비교해도 2배를 웃도는... ",http://news.heraldcorp.com/view.php?ud=20200927000168
46057,2020.09.27.,한국경제,몸값 2배 이상 오른 '금토마토'…햄버거서 당분간 빠진다,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원에 비해 2배 이상 올랐다. 이미경 한경닷컴 기자 ,https://www.hankyung.com/life/article/2020092758497
46065,2020.09.27.,데일리한국,"""햄버거에 토마토 사라진다""…기상악화로 토마토 수급 비상",  한국농수산식품유통공사 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 2배를 웃돌았다. 불과 한 달 전 2만9908원과 비교해도 한 달 만에 2배 이상으로 오른... ,http://daily.hankooki.com/lpage/industry/202009/dh20200927151159147950.htm?s_ref=nv
46069,2020.09.27.,FETV,"""햄버거에 토마토 빠진다""...작황 악화로 토마토 수급 '비상'",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전(2만9520원) 대비?2배 넘게 올랐다. 롯데리아 홈페이지에 올라온 토마토 수급 관려 공지 버커킹... ,https://www.fetv.co.kr/news/article.html?no=64647
46075,2020.09.27.,신아일보,"포항, 기계면에서 재배한 수박 첫 '홍콩 수출’","  시 오주훈 농식품유통과장은 “꾸준히 수출되고 있는 사과를 중심으로 무, 배추, 토마토, 시금치, 포도, 수박 등 신선농산물 수출 확대로 포항시 농산물의 우수성을 세계에 알리는 데 최선을 다하겠다.”고 말했다.... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1325887
46082,2020.09.27.,경향신문,햄버거에 ‘토마토’가 사라진다…올여름 태풍에 수급 비상,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 2배를 웃돌았다. 불과 한 달 전 2만9908원과 비교해도 한 달 만에 2배 이상으로 오른... ,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009271437001&code=920100
46083,2020.09.27.,인천일보,태풍에 토마토 수급 '비상'…햄버거서 잇따라 빠진다,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 2배를 웃돌았다. 불과 1개월 전만 해도 2만9908원에 그쳤던 것이 한 달 만에 2배로 오른... ,http://www.incheonilbo.com/news/articleView.html?idxno=1059929
46087,2020.09.27.,컨슈머타임스,햄버거에 '토마토'가 사라진다…올여름 태풍에 수급 차질,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 2배를 웃돌았다. 불과 1개월 전만 해도 2만9908원에 그쳤던 것과 비교하면 한 달 만에... ,http://www.cstimes.com/news/articleView.html?idxno=432377
46098,2020.09.27.,서울파이낸스,토마토 없는 햄버거···수급 차질로 프랜차이즈 '비상',  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 2배를 웃돌았다. 불과 1개월 전만 해도 2만9908원에 그쳤던 것과 비교하면 한 달 만에... ,http://www.seoulfn.com/news/articleView.html?idxno=396556
46110,2020.09.27.,SBS언론사 선정,올여름 태풍에 토마토 수급 '비상'…햄버거서 잇따라 빠진다,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2천660원으로 1년 전 의 2배를 웃돌았습니다. 불과 한달 전만 해도 3만 원이 안됐던 것과 비교하면 한 달 만에 2배로... ,https://news.sbs.co.kr/news/endPage.do?news_id=N1006000264&plink=ORI&cooper=NAVER
46112,2020.09.27.,매일경제,올여름 태풍에 토마토 수급 `빨간불`…햄버거서 빠진다,  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 지난 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2660원으로 1년 전 2만9520원의 두 배 이상 상승했다. 불과 1개월 전만 해도 2만9908원에 그쳤던 것이 한 달 새 두 배... ,http://news.mk.co.kr/newsRead.php?no=997116&year=2020
46115,2020.09.27.,MBN,"롯데리아·버거킹 ""버거에 토마토 빠질 수도""…태풍 피해로 인한 수급 차질",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2천660원으로 1년 전 2만9천520원의 2배를 웃돌았습니다. 불과 1개월 전만 해도 2만9천908원에 그쳤던 것과 비교하면 한... ,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4294008
46200,2020.09.27.,뉴스웨이,"여름 태풍에 토마토 수급 ‘비상’, 햄버거서 잇따라 빠진다",  한국농수산식품유통공사(aT) 농산물유통정보에 따르면 이달 25일 토마토(상품 기준) 10㎏ 도매가격은 6만2천660원으로 1년 전 2만9천520원의 2배를 웃돌았다. 이어진 기자 lej@ ,http://www.newsway.co.kr/news/view?tp=1&ud=2020092713343192776
46208,2020.09.27.,컨슈머타임스,햄버거에 '토마토'가 사라진다…올여름 태풍에 수급 차질,"  외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아... 앞서 또 다른 햄버거 프랜차이즈 버거킹도 ""긴 장마 등 올여름 이상 기후와 태풍의 영향으로 전국적으로... ",http://www.cstimes.com/news/articleView.html?idxno=432377
46211,2020.09.27.,스마트에프엔,"'토마토 가격 폭등'에 햄버거 업계 비상...""토마토 제공 안 될 수도""",  올여름 긴 장마와 태풍의 영향으로 토마토 수급이 원활하지 않아 주요 햄버거 프랜차이즈 업계가 어려움을 걲고 있다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지에 토마토 수급이 원활하지 않아 토마토 없이... ,http://www.smartfn.co.kr/view.php?ud=2020092715530034260ee8f724c3_46
46213,2020.09.27.,머니S,토마토 없는 햄버거 먹는다… “태풍 때문에 수급 차질”,  올 여름 한반도에 불어닥친 태풍으로 토마토 수급에 차질이 빚어지면서 주요 햄버거 프랜차이즈에도 비상이 걸렸다. 27일 롯데리아에 따르면 최근 홈페이지를 통해 “최근 태풍으로 인해 토마토 수급이 원활하지 않아... ,http://moneys.mt.co.kr/news/mwView.php?no=2020092715438030536
46219,2020.09.27.,SBS Biz,“햄버거에 토마토 없어요”…올여름 태풍에 수급 ‘비상’,"  올 여름 태풍 등 기상여건으로 토마토 수급에 차질이 빚어져 롯데리아, 버거킹 등 주요 햄버거 프랜차이즈에 비상이 걸렸습니다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토... ",https://cnbc.sbs.co.kr/article_hub/10000997731?division=NAVER
46244,2020.09.27.,한국경제,햄버거·타코 '토마토 실종' 언제 끝날까,  올여름 긴 장마와 태풍으로 토마토 수급에 차질이 빚어지고 있기 때문이다. 롯데리아는 토마토 수급이... 토마토는 올여름 긴 장마와 태풍 등 영향으로 작황이 나빠 가격이 뛰었다. 국내 최초 빅데이터·인공지능(AI) 기반... ,https://www.hankyung.com/economy/article/2020092762881
46279,2020.09.27.,세계일보,"롯데리아 ""태풍으로 토마토 수급 여의치 않아. 토마토 없이 메뉴 제공될 수 있...",  태풍 때문에 토마토 수급 차질 / 주요 햄버거 프랜차이즈 비상 롯데리아 토마토 제공 불가능 공지. 롯데리아 홈페이지 캡처 올여름 한반도를 할퀸 태풍 때문에 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에... ,http://www.segye.com/content/html/2020/09/27/20200927515706.html?OutUrl=naver
46283,2020.09.27.,매일신문,[핫키워드] 햄버거 '토마토 실종',"  올여름 태풍으로 토마토 수급에 차질이 빚어져 주요 햄버거 프랜차이즈에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아 토마토 없이 메뉴가... ",https://news.imaeil.com/Economy/2020092717355467238
46289,2020.09.27.,뉴스1,"태풍에 가격 두배, 토마토 빠진 햄버거…버거킹 ""야채 더줌""","  올여름 한반도를 강타한 태풍과 장마로 토마토 수급이 어려워지면서 햄버거 프랜차이즈에 '토마토 빠진 햄버거'가 등장했다. 27일 외식업계에 따르면 롯데리아는 지난 24일 ""최근 태풍으로 인하여 국내산 토마토 수급이... ",https://www.news1.kr/articles/?4072023
46304,2020.09.27.,천지일보,토마토 수급 비상… 왜?,"  준 태풍의 영향으로 토마토 수급에 차질이 빚어지면서 주요 햄버거 프랜차이즈 업체들에 비상이 걸렸다. 27일 외식업계에 따르면 롯데리아는 최근 홈페이지를 통해 ""최근 태풍으로 인해 토마토 수급이 원활하지 않아... ",http://www.newscj.com/news/articleView.html?idxno=783498
