"date","요일","가격","유가","김장","태풍","토마토_가중_강수량"
"2020.1.2","목요일",2208,66.25,4.27872,4.27872,0
"2020.1.3","금요일",2437,68.6,3.74083,3.74083,0
"2020.1.4","토요일",2500,67.51585702,3.96088,3.96088,0
"2020.1.6","월요일",2532,68.91,3.69193,3.69193,9.879970452
"2020.1.7","화요일",2455,68.27,3.66748,3.66748,50.72275222
"2020.1.8","수요일",2789,65.44,4.13202,4.13202,8.582228789
"2020.1.9","목요일",2910,65.37,3.56968,3.56968,0
"2020.1.10","금요일",2998,64.98,3.42298,3.42298,0
"2020.1.11","토요일",3320,65.27827739,3.74083,3.74083,0.000907556
"2020.1.13","월요일",3419,64.2,3.34963,3.34963,0.046686366
"2020.1.14","화요일",3462,64.49,3.15403,3.15403,0.062621359
"2020.1.15","수요일",3270,64,4.74327,4.74327,0
"2020.1.16","목요일",3204,64.62,3.86308,3.86308,0
"2020.1.17","금요일",2942,64.85,3.76528,3.76528,0.95609962
"2020.1.18","토요일",2828,64.0327057,2.95843,2.95843,1.349514563
"2020.1.20","월요일",2796,65.2,3.69193,3.69193,0.015344027
"2020.1.21","화요일",2793,64.59,2.98288,2.98288,0
"2020.1.22","수요일",2866,63.21,3.12958,3.12958,4.91152385
"2020.1.23","목요일",2305,62.04,2.76283,2.76283,1.515027438
"2020.1.24","금요일",2055,60.69,2.05378,2.05378,1.222287885
"2020.1.27","월요일",1884,59.32,2.66503,2.66503,15.17002955
"2020.1.28","화요일",2451,59.51,3.03178,3.03178,2.174335163
"2020.1.29","수요일",2404,59.81,3.15403,3.15403,0.86152385
"2020.1.30","목요일",2416,58.29,3.20293,3.20293,2.330878008
"2020.1.31","금요일",2601,58.16,3.30073,3.30073,0.029569439
"2020.2.1","토요일",2731,55.75874762,3.39853,3.39853,0
"2020.2.3","월요일",2731,54.45,2.59168,2.59168,0.010447446
"2020.2.4","화요일",2836,53.96,3.42298,3.42298,0.345525538
"2020.2.5","수요일",2825,55.28,3.69193,3.69193,0.06673702
"2020.2.6","목요일",2884,54.93,2.98288,2.98288,0.007513719
"2020.2.7","금요일",2894,54.47,2.46943,2.46943,0
"2020.2.8","토요일",2895,54.52803757,3.39853,3.39853,0.29024905
"2020.2.10","월요일",2931,53.27,2.71393,2.71393,0
"2020.2.11","화요일",2906,54.01,3.05623,3.05623,0.106437315
"2020.2.12","수요일",3059,55.79,3.34963,3.34963,13.67691009
"2020.2.13","목요일",3102,56.34,2.68948,2.68948,0.115808358
"2020.2.14","금요일",3165,57.32,2.88508,2.88508,0
"2020.2.15","토요일",3186,57.4331819,2.88508,2.88508,1.700928662
"2020.2.17","월요일",3155,57.67,2.95843,2.95843,1.487040946
"2020.2.18","화요일",2912,57.75,2.07823,2.07823,0.041093288
"2020.2.19","수요일",3087,59.12,2.02933,2.02933,0
"2020.2.20","목요일",2935,59.31,2.51833,2.51833,0
"2020.2.21","금요일",3089,58.5,2.02933,2.02933,1.930666948
"2020.2.22","토요일",2946,57.05583193,2.54278,2.54278,2.052005065
"2020.2.24","월요일",3097,56.3,2.07823,2.07823,0.282102153
"2020.2.25","화요일",3079,54.95,2.78728,2.78728,32.08022372
"2020.2.26","수요일",3168,53.43,3.12958,3.12958,3.087653018
"2020.2.27","목요일",3277,52.18,2.64058,2.64058,0.270915998
"2020.2.28","금요일",3401,50.52,3.08068,3.08068,3.029273955
"2020.2.29","토요일",3394,51.8522613,3.12958,3.12958,0.154812157
"2020.3.2","월요일",3445,51.9,3.12958,3.12958,0.217855635
"2020.3.3","화요일",3517,51.86,3.64303,3.64303,0.022541157
"2020.3.4","수요일",3667,51.13,3.49633,3.49633,0.044174757
"2020.3.5","목요일",3847,49.99,3.17848,3.17848,0
"2020.3.6","금요일",3721,45.27,3.15403,3.15403,0
"2020.3.7","토요일",3832,42.91325054,3.42298,3.42298,1.94379485
"2020.3.9","월요일",3781,34.36,3.17848,3.17848,3.847762769
"2020.3.10","화요일",3816,37.22,3.25183,3.25183,11.9021317
"2020.3.11","수요일",3922,35.79,3.47188,3.47188,0
"2020.3.12","목요일",3974,33.22,3.52078,3.52078,0
"2020.3.13","금요일",4136,33.85,3.44743,3.44743,0.024799493
"2020.3.14","토요일",4015,30.67493737,2.73838,2.73838,0
"2020.3.16","월요일",3916,30.05,3.59413,3.59413,0.542254116
"2020.3.17","화요일",3725,28.73,3.76528,3.76528,0.18149008
"2020.3.18","수요일",3721,24.88,3.78973,3.78973,0
"2020.3.19","목요일",4009,28.47,4.08312,4.08312,0.248585901
"2020.3.20","금요일",3568,26.98,3.47188,3.47188,0
"2020.3.21","토요일",3626,26.57516036,3.54523,3.54523,0.847045167
"2020.3.23","월요일",3463,27.03,3.44743,3.44743,0
"2020.3.24","화요일",3476,27.15,2.95843,2.95843,0
"2020.3.25","수요일",3519,27.39,2.90953,2.90953,0.000907556
"2020.3.26","목요일",3348,26.34,3.81418,3.81418,8.213381173
"2020.3.27","금요일",3399,24.93,2.51833,2.51833,7.257914732
"2020.3.28","토요일",3462,25.44245936,2.49388,2.49388,0.044470241
"2020.3.30","월요일",3432,22.76,2.86063,2.86063,0
"2020.3.31","화요일",3528,22.74,2.61613,2.61613,0.003630224
"2020.4.1","수요일",3385,24.74,3.10513,3.10513,1.170472773
"2020.4.2","목요일",3623,29.94,2.86063,2.86063,0
"2020.4.3","금요일",3536,34.11,3.25183,3.25183,0
"2020.4.4","토요일",3713,30.9031208,2.93398,2.93398,0
"2020.4.6","월요일",3651,33.05,3.05623,3.05623,0
"2020.4.7","화요일",3685,31.87,2.37163,2.37163,0.152975939
"2020.4.8","수요일",3579,32.84,2.81173,2.81173,0.286829886
"2020.4.9","목요일",3638,31.48,2.54278,2.54278,0
"2020.4.10","금요일",3424,32.36463907,2.76283,2.76283,0.013212326
"2020.4.11","토요일",3296,31.74084492,2.22493,2.22493,2.724039679
"2020.4.13","월요일",3359,31.74,2.81173,2.81173,0.103123681
"2020.4.14","화요일",3283,29.6,3.20293,3.20293,0
"2020.4.15","수요일",3116,27.69,3.17848,3.17848,0
"2020.4.16","목요일",3193,27.82,3.52078,3.52078,0
"2020.4.17","금요일",3281,28.08,3.69193,3.69193,14.83355846
"2020.4.18","토요일",3508,24.94990873,2.93398,2.93398,1.31496412
"2020.4.20","월요일",3416,25.57,3.00733,3.00733,1.018531026
"2020.4.21","화요일",3262,19.33,3.81418,3.81418,0.005677501
"2020.4.22","수요일",3368,20.37,3.59413,3.59413,0
"2020.4.23","목요일",3223,21.33,3.44743,3.44743,0
"2020.4.24","금요일",3131,21.44,3.00733,3.00733,0
"2020.4.25","토요일",3044,20.44056906,3.20293,3.20293,0.095609962
"2020.4.27","월요일",2985,19.99,3.88753,3.88753,0.209835374
"2020.4.28","화요일",2931,20.46,3.20293,3.20293,0
"2020.4.29","수요일",2785,22.54,2.86063,2.86063,0
"2020.4.30","목요일",2782,25.27,2.83618,2.83618,0
"2020.5.1","금요일",2451,26.44,3.39853,3.39853,0
"2020.5.2","토요일",2317,26.75100109,2.81173,2.81173,0.61329675
"2020.5.4","월요일",1958,27.2,3.22738,3.22738,0.019121992
"2020.5.5","화요일",1651,30.97,2.81173,2.81173,1.527184466
"2020.5.6","수요일",1633,29.72,3.86308,3.86308,0
"2020.5.7","목요일",1555,29.46,2.81173,2.81173,0
"2020.5.8","금요일",1572,30.97,3.83863,3.83863,4.484212748
"2020.5.9","토요일",1430,30.52477414,2.51833,2.51833,40.77950612
"2020.5.11","월요일",1469,29.63,3.00733,3.00733,0.219058675
"2020.5.12","화요일",1419,29.98,3.05623,3.05623,0.466990291
"2020.5.13","수요일",1469,29.19,3.30073,3.30073,0
"2020.5.14","목요일",1573,31.13,3.88753,3.88753,0
"2020.5.15","금요일",1565,32.5,3.20293,3.20293,20.9673702
"2020.5.16","토요일",1596,32.7552641,3.81418,3.81418,0.60333474
"2020.5.18","월요일",1621,34.81,3.49633,3.49633,24.71129168
"2020.5.19","화요일",1659,34.65,3.03178,3.03178,18.18632334
"2020.5.20","수요일",1745,35.75,2.78728,2.78728,1.128197552
"2020.5.21","목요일",1979,36.06,2.61613,2.61613,0
"2020.5.22","금요일",1917,35.13,3.47188,3.47188,0.616378219
"2020.5.23","토요일",1946,35.50747134,3.74083,3.74083,0.087842972
"2020.5.25","월요일",1946,35.53,3.03178,3.03178,0.000907556
"2020.5.26","화요일",1889,36.17,3.61858,3.61858,0.703841283
"2020.5.27","수요일",1896,34.74,2.81173,2.81173,0.025791473
"2020.5.28","목요일",1906,35.29,2.15158,2.15158,0.038243985
"2020.5.29","금요일",1851,35.33,2.90953,2.90953,0
"2020.5.30","토요일",1731,37.55570792,2.51833,2.51833,0.057239341
"2020.6.1","월요일",1656,38.32,2.54278,2.54278,0.351160827
"2020.6.2","화요일",1656,39.57,2.27383,2.27383,0.506964964
"2020.6.3","수요일",1585,39.79,3.42298,3.42298,0.266800338
"2020.6.4","목요일",1564,39.99,3.08068,3.08068,0.017032503
"2020.6.5","금요일",1504,42.3,2.71393,2.71393,0.0411355
"2020.6.6","토요일",1418,40.37869665,2.78728,2.78728,1.364478683
"2020.6.8","월요일",1376,40.8,3.32518,3.32518,0
"2020.6.9","화요일",1316,41.18,2.95843,2.95843,0
"2020.6.10","수요일",1276,41.73,3.64303,3.64303,15.60561418
"2020.6.11","목요일",1237,38.55,3.64303,3.64303,8.529949346
"2020.6.12","금요일",1164,38.73,2.88508,2.88508,10.50875897
"2020.6.13","토요일",990,40.60595343,2.95843,2.95843,21.07047277
"2020.6.15","월요일",1002,39.72,2.71393,2.71393,0.000907556
"2020.6.16","화요일",964,40.96,2.46943,2.46943,0
"2020.6.17","수요일",1008,40.71,2.46943,2.46943,1.471802448
"2020.6.18","목요일",1012,41.51,3.08068,3.08068,21.66540734
"2020.6.19","금요일",1085,42.19,2.49388,2.49388,1.5
"2020.6.20","토요일",1120,41.43323195,2.39608,2.39608,0.102490502
"2020.6.22","월요일",1194,43.08,3.12958,3.12958,0
"2020.6.23","화요일",1326,42.63,3.30073,3.30073,0
"2020.6.24","수요일",1530,40.31,3.30073,3.30073,25.43948924
"2020.6.25","목요일",1863,41.05,2.56723,2.56723,4.633980583
"2020.6.26","금요일",1888,41.02,2.32273,2.32273,0.404938793
"2020.6.27","토요일",1690,42.05347005,2.29828,2.29828,0.717496834
"2020.6.29","월요일",1531,41.71,3.22738,3.22738,39.47579147
"2020.6.30","화요일",1485,41.15,3.00733,3.00733,51.82081047
"2020.7.1","수요일",1470,42.03,3.54523,3.54523,2.059624314
"2020.7.2","목요일",1489,43.14,3.34963,3.34963,0.250907556
"2020.7.3","금요일",1492,42.8,3.30073,3.30073,5.647066273
"2020.7.4","토요일",1541,42.52350397,3.03178,3.03178,0.483284086
"2020.7.6","월요일",1515,43.1,3.37408,3.37408,4.154791051
"2020.7.7","화요일",1575,43.08,3.20293,3.20293,0.671591389
"2020.7.8","수요일",1621,43.29,3.39853,3.39853,0.019121992
"2020.7.9","목요일",1711,42.35,2.54278,2.54278,0.802785986
"2020.7.10","금요일",1728,43.24,2.66503,2.66503,38.00303926
"2020.7.11","토요일",1884,42.90304743,2.37163,2.37163,2.964816378
"2020.7.13","월요일",1679,42.72,3.88753,3.88753,92.42359645
"2020.7.14","화요일",1757,42.9,2.88508,2.88508,14.66386661
"2020.7.15","수요일",1779,43.79,2.56723,2.56723,3.314309835
"2020.7.16","목요일",1865,43.37,2.73838,2.73838,1.001815112
"2020.7.17","금요일",1978,43.14,2.10268,2.10268,0.626720135
"2020.7.18","토요일",2140,43.25181416,2.12713,2.12713,0.991198818
"2020.7.20","월요일",2127,43.28,3.05623,3.05623,8.912916843
"2020.7.21","화요일",2432,44.32,2.76283,2.76283,4.475770367
"2020.7.22","수요일",2560,44.29,2.46943,2.46943,25.25911777
"2020.7.23","목요일",2852,43.31,2.73838,2.73838,73.65552976
"2020.7.24","금요일",2921,43.34,3.08068,3.08068,36.43663993
"2020.7.25","토요일",2838,43.62951789,2.17603,2.17603,13.24953567
"2020.7.27","월요일",2686,43.41,3.47188,3.47188,11.91148164
"2020.7.28","화요일",2778,43.22,3.15403,3.15403,14.39767835
"2020.7.29","수요일",2591,43.75,3.12958,3.12958,38.17585479
"2020.7.30","목요일",2482,42.94,2.68948,2.68948,35.92072604
"2020.7.31","금요일",2611,43.3,2.71393,2.71393,4.123490924
"2020.8.1","토요일",2091,44.09587237,2.44498,2.44498,13.78351625
"2020.8.3","월요일",2120,44.15,2.90953,2.90953,33.62999156
"2020.8.4","화요일",1926,44.43,3.00733,3.00733,25.91452089
"2020.8.5","수요일",1896,45.17,2.90953,2.90953,29.91390882
"2020.8.6","목요일",1827,45.09,2.68948,2.68948,36.66150274
"2020.8.7","금요일",1837,44.4,2.39608,2.39608,41.67178134
"2020.8.8","토요일",1712,44.70722364,2.61613,2.61613,67.32547488
"2020.8.10","월요일",1724,44.99,3.10513,3.10513,33.91108062
"2020.8.11","화요일",1654,44.5,3.56968,3.56968,41.7453778
"2020.8.12","수요일",1766,45.43,2.54278,2.54278,5.434170536
"2020.8.13","목요일",1826,44.96,2.76283,2.76283,0.043921486
"2020.8.14","금요일",1879,44.8,3.00733,3.00733,1.700126636
"2020.8.15","토요일",1801,45.31785743,2.68948,2.68948,14.42133812
"2020.8.17","월요일",1797,45.37,2.71393,2.71393,0
"2020.8.18","화요일",1707,45.46,3.12958,3.12958,0
"2020.8.19","수요일",1695,45.37,3.32518,3.32518,0
"2020.8.20","목요일",1722,44.9,2.49388,2.49388,0.994343605
"2020.8.21","금요일",1847,44.35,2.88508,2.88508,2.726994512
"2020.8.22","토요일",1899,45.4688659,3.69193,3.69193,13.34529337
"2020.8.24","월요일",1940,45.13,3.52078,3.52078,0.010447446
"2020.8.25","화요일",1998,45.86,3.03178,3.03178,0.342591811
"2020.8.26","수요일",2053,45.64,3.20293,3.20293,20.41103841
"2020.8.27","목요일",2268,45.09,4.15647,4.15647,10.6184466
"2020.8.28","금요일",2664,45.05,4.22982,4.22982,18.66798227
"2020.8.29","토요일",3140,44.67439986,4.32762,4.32762,16.80132967
"2020.8.31","월요일",2970,45.28,3.86308,3.86308,2.675179401
"2020.9.1","화요일",3155,45.58,4.20537,4.20537,1.622351203
"2020.9.2","수요일",3055,44.43,4.22982,4.22982,73.10021106
"2020.9.3","목요일",3113,44.07,4.76772,4.76772,60.08877163
"2020.9.4","금요일",3360,42.66,3.86308,3.86308,0.156563951
"2020.9.5","토요일",3246,42.53323693,4.08312,4.08312,3.291198818
"2020.9.7","월요일",3186,42.01,5.03667,5.03667,93.45548755
"2020.9.8","화요일",3249,39.78,5.37897,5.37897,0.789848037
"2020.9.9","수요일",3410,40.79,5.45232,5.45232,11.22336429
"2020.9.10","목요일",3588,40.06,5.25672,5.25672,0.610341916
"2020.9.11","금요일",3811,39.83,4.69437,4.69437,8.532144365
"2020.9.12","토요일",3964,40.59057206,4.15647,4.15647,15.91838328
"2020.9.14","월요일",4359,39.61,5.84352,5.84352,0.010890671
"2020.9.15","화요일",4781,40.53,5.33007,5.33007,0.0411355
"2020.9.16","수요일",5450,42.22,4.44987,4.44987,4.092634023
"2020.9.17","목요일",7348,43.3,5.03667,5.03667,2.164330941
"2020.9.18","금요일",7068,43.15,4.32762,4.32762,0.984845927
"2020.9.19","토요일",6299,41.74861416,4.42542,4.42542,1.060151963
"2020.9.21","월요일",6004,41.44,5.96577,5.96577,0
"2020.9.22","화요일",5536,41.72,5.25672,5.25672,0.007513719
"2020.9.23","수요일",5529,41.77,5.45232,5.45232,0.584086112
"2020.9.24","목요일",5587,41.94,5.79462,5.79462,2.677205572
"2020.9.25","금요일",5596,41.92,4.69437,4.69437,4.922815534
"2020.9.26","토요일",5262,42.14238554,4.30317,4.30317,2.420747151
"2020.9.28","월요일",5024,42.43,4.88997,4.88997,0
