"date","요일","가격","중국화폐종가","당근거래량","당근_강수량_지속영향_size15","daedong_stock","etf","서울대_s2"
"2019.4.23","화요일",1146,169.78,326061.8,9.793725681,6010,4575,0.2959702
"2019.4.24","수요일",1252,171.8,273524,10.71953307,5940,4580,0.301339981
"2019.4.25","목요일",1201,171.85,309794,11.68773346,5940,4535,0.312536274
"2019.4.26","금요일",1160,172.02,312827.6,8.730009728,5890,4535,0.271655329
"2019.4.27","토요일",1109,171.550775,218672.4,6.564620623,5886.444603,4549.385081,0.260663507
"2019.4.29","월요일",1249,172.09,409755.8,10.32857977,5910,4545,0.262066365
"2019.4.30","화요일",1257,172.71,460581.5,10.34072957,5910,4520,0.280827367
"2019.5.1","수요일",1091,172.86,411441,10.34589494,5908.36366,4525.547754,0.26286509
"2019.5.2","목요일",1097,173.14,465010.5,7.627801556,5910,4545,0.274538745
"2019.5.3","금요일",1012,172.77,371856,9.205661479,5900,4545,0.325331126
"2019.5.4","토요일",994,171.9407459,187144.2,9.348599222,5842.734475,4518.265267,0.322169059
"2019.5.6","월요일",1059,172.58,438177,8.711663424,5776.338743,4488.281274,0.272812794
"2019.5.7","화요일",1028,172.94,351721,10.34589494,5760,4485,0.27444795
"2019.5.8","수요일",938,172.78,403272,6.589533074,5770,4500,0.257414661
"2019.5.9","목요일",934,172.65,336872.4,10.29478599,5620,4445,0.30685241
"2019.5.10","금요일",1078,172.01,307505,7.635846304,5580,4420,0.280767626
"2019.5.11","토요일",940,172.1487247,170004,6.49561284,5576.823985,4372.665518,0.284327323
"2019.5.13","월요일",1019,172.63,352538,5.541955253,5540,4365,0.27184466
"2019.5.14","화요일",1033,172.55,382294.6,4.006439689,5530,4445,0.305675509
"2019.5.15","수요일",984,172.4,304392,3.950476654,5730,4480,0.31024531
"2019.5.16","목요일",1025,173.05,328167,0.228822957,5700,4500,0.294026777
"2019.5.17","금요일",1119,172.53,441563,2.710690661,5800,4535,0.33008658
"2019.5.18","토요일",943,172.1443658,151618.6,13.22779183,5830.30213,4535.671918,0.301886792
"2019.5.20","월요일",1117,172.74,375385.2,13.43368677,5750,4545,0.24967825
"2019.5.21","화요일",1077,172.62,332850,13.43368677,5650,4595,0.358042995
"2019.5.22","수요일",1036,172.33,328591.4,13.41914397,5660,4595,0.326923077
"2019.5.23","목요일",1061,171.98,399618,13.27856031,5620,4565,0.31043711
"2019.5.24","금요일",1020,171.69,331443,13.39093385,5440,4555,0.281210593
"2019.5.25","토요일",953,171.9268131,180469.7,13.39093385,5399.055247,4605.674544,0.231788079
"2019.5.27","월요일",984,171.56,420990.5,18.55025292,5540,4650,0.274745954
"2019.5.28","화요일",1021,171.85,289009.1,10.57417315,5730,4700,0.253714915
"2019.5.29","수요일",991,172.52,362460.5,20.88537938,5680,4910,0.302124834
"2019.5.30","목요일",985,172.21,312441,21.07960117,5670,4805,0.288941736
"2019.5.31","금요일",1077,171.96,475701.5,21.08859922,5660,4910,0.268518519
"2019.6.1","토요일",947,171.4964923,183976.8,21.08859922,5610.558245,4903.671519,0.266917293
"2019.6.3","월요일",1042,170.74,450613.7,21.08859922,5570,4855,0.262040816
"2019.6.4","화요일",998,170.43,360144,18.54757782,5610,4900,0.26154769
"2019.6.5","수요일",932,170.75,413643.6,0.330136187,5780,4835,0.266917293
"2019.6.6","목요일",1010,170.4,500582,12.10151751,5936.520101,4826.0808,0.272536688
"2019.6.7","금요일",952,170.83,282364.6,16.94660506,6010,4840,0.312283137
"2019.6.8","토요일",865,170.8645139,147734,16.97392023,5995.021144,4793.908776,0.285714286
"2019.6.10","월요일",1034,170.66,329569.5,17.36626459,6010,4750,0.236765561
"2019.6.11","화요일",969,170.46,378040,17.53180934,6110,4780,0.284949833
"2019.6.12","수요일",986,171.02,341084,17.53180934,6100,4855,0.263951336
"2019.6.13","목요일",976,170.8,338130,9.831468872,6080,4925,0.278732156
"2019.6.14","금요일",994,171.34,339703.9,12.73456226,5960,4935,0.288669951
"2019.6.15","토요일",905,170.1661955,171422,9.51864786,6016.792343,5007.551,0.231083845
"2019.6.17","월요일",1142,171.16,517356.4,8.947957198,6070,5055,0.261111111
"2019.6.18","화요일",1004,169.97,390862.5,14.26975681,5960,5000,0.319938768
"2019.6.19","수요일",992,169.59,521217.8,14.10724708,6020,4980,0.278609946
"2019.6.20","목요일",1020,169.06,381240,14.57392023,6030,4920,0.287261475
"2019.6.21","금요일",958,168.55,392312,15.14066148,6010,4985,0.272453803
"2019.6.22","토요일",851,169.6169883,129245.5,15.4315856,6151.76559,4989.883121,0.265377856
"2019.6.24","월요일",1010,167.64,387673.5,8.270321012,6310,4965,0.243383743
"2019.6.25","화요일",949,167.89,418386.1,5.267305447,6280,4985,0.275415896
"2019.6.26","수요일",863,167.64,394842.5,20.21687743,6110,4975,0.245824983
"2019.6.27","목요일",974,168.22,306851.8,21.90248054,6110,4950,0.311362518
"2019.6.28","금요일",956,168.21,382007.2,22.3001751,6020,4975,0.237795276
"2019.6.29","토요일",866,169.4336791,149114.4,27.28817121,6059.110957,4947.511962,0.199535963
"2019.7.1","월요일",1056,169.34,386754.9,26.9713716,6130,4880,0.267754742
"2019.7.2","화요일",929,169.69,323766.4,24.30089494,6040,4810,0.296410544
"2019.7.3","수요일",937,169.98,421067.6,23.51903696,5840,4760,0.25748503
"2019.7.4","목요일",895,169.85,334756.5,23.53747082,5880,4840,0.271670702
"2019.7.5","금요일",926,170.36,280943,8.991225681,6040,4840,0.265919811
"2019.7.6","토요일",757,169.7834159,119910.8,19.77060311,6046.580894,4841.701387,0.263157895
"2019.7.8","월요일",977,171.43,349190.7,22.84645914,5860,4850,0.274
"2019.7.9","화요일",865,171.51,413959,17.96731518,5620,4830,0.257643885
"2019.7.10","수요일",921,170.98,388429.8,31.1969358,5700,4795,0.274193548
"2019.7.11","목요일",841,170.86,248499.3,34.7811284,5780,4810,0.23944687
"2019.7.12","금요일",905,170.93,295820.4,34.87916342,5780,4885,0.257700205
"2019.7.13","토요일",789,170.503348,166266.4,23.52214981,5776.026492,4975.892038,0.25
"2019.7.15","월요일",940,171.46,393404.5,23.10373541,5770,4985,0.301234568
"2019.7.16","화요일",936,171.47,388203.2,23.81914397,5740,4880,0.272016675
"2019.7.17","수요일",978,171.6,332605.3,19.60314202,5700,4840,0.330527497
"2019.7.18","목요일",902,170.28,265629.2,26.16174125,5750,4785,0.280213496
"2019.7.19","금요일",863,170.72,315140.8,31.64192607,5780,4740,0.259432491
"2019.7.20","토요일",675,171.296004,122256.2,51.35799611,5804.013213,4747.53189,0.256944444
"2019.7.22","월요일",916,170.86,432980,58.58135214,5820,4770,0.287191726
"2019.7.23","화요일",854,171.36,396732,56.13729572,5800,4765,0.298957762
"2019.7.24","수요일",785,171.3,352245.6,56.30797665,5700,4755,0.274108322
"2019.7.25","목요일",818,172.13,234241.3,58.99384241,5600,4765,0.287482151
"2019.7.26","금요일",905,171.99,254373.2,62.26033074,5630,4720,0.275399691
"2019.7.27","토요일",787,171.8638111,122619.4,48.88171206,5343.797756,4710.215665,0.277955272
"2019.7.29","월요일",879,171.55,347951.4,37.71207198,5080,4725,0.283435583
"2019.7.30","화요일",841,171.54,288822.3,37.95385214,5180,4730,0.254528122
"2019.7.31","수요일",1074,172.45,429058,46.43896887,5150,4720,0.255744256
"2019.8.1","목요일",892,173.24,376657.5,48.62617704,4955,4625,0.238843813
"2019.8.2","금요일",857,173.5,246136.8,47.76174125,4805,4570,0.238772455
"2019.8.3","토요일",746,172.0094067,13659,45.47206226,4480.524952,4533.835608,0.241860465
"2019.8.5","월요일",950,172.53,328049.5,37.20610895,4260,4555,0.249134948
"2019.8.6","화요일",779,172.48,391048.5,27.24135214,4385,4635,0.271937446
"2019.8.7","수요일",843,171.77,288315.7,18.83884241,4585,4610,0.301955434
"2019.8.8","목요일",829,171.31,321823,15.72924125,5080,4620,0.307052124
"2019.8.9","금요일",859,171.79,274254.9,14.88792802,5000,4700,0.275634995
"2019.8.10","토요일",775,171.7810754,162753.1,15.09401751,5033.29117,4768.113217,0.171232877
"2019.8.12","월요일",855,172.58,420931.4,16.06635214,5090,4705,0.291254753
"2019.8.13","화요일",877,171.07,292051.7,12.68346304,5120,4515,0.239610964
"2019.8.14","수요일",839,173.04,336769.5,11.23797665,5810,4525,0.232360097
"2019.8.15","목요일",851,172.32,243027,15.52789883,5810,4515.683713,0.281376518
"2019.8.16","금요일",954,171.41,295402.4,14.02225681,5830,4475,0.241743725
"2019.8.17","토요일",820,171.2640525,166159.8,16.7011284,6184.584396,4470.252867,0.204819277
"2019.8.19","월요일",1072,171.82,473633.6,16.89942607,6380,4485,0.271471471
"2019.8.20","화요일",864,170.71,320152.1,16.94764591,6140,4480,0.266244057
"2019.8.21","수요일",911,170.08,299411.5,17.35070039,6220,4440,0.30583501
"2019.8.22","목요일",935,170.72,311257,24.07381323,6250,4440,0.264912281
"2019.8.23","금요일",873,170.81,322557.3,21.63783074,5950,4455,0.260469012
"2019.8.24","토요일",790,170.5435732,162705.3,11.05299611,5773.766959,4450.274556,0.242553191
"2019.8.26","월요일",857,169.42,502734.6,17.05172179,5790,4440,0.238845144
"2019.8.27","화요일",792,169.14,469148.2,24.39156615,5890,4435,0.245373134
"2019.8.28","수요일",756,169.13,460024.5,29.09264591,5830,4415,0.260087506
"2019.8.29","목요일",855,169.07,376765.3,31.74932879,5530,4425,0.256363636
"2019.8.30","금요일",846,168.94,278312,29.46921206,5560,4430,0.279859485
"2019.8.31","토요일",791,169.704873,163956.4,26.35672179,5574.212375,4434.781188,0.267790262
"2019.9.2","월요일",980,169.21,550389,28.33598249,5530,4415,0.242307692
"2019.9.3","화요일",932,168.62,514404,31.41601167,5500,4365,0.280762565
"2019.9.4","수요일",899,168.32,443084,35.19715953,5470,4365,0.257940854
"2019.9.5","목요일",918,167.48,363345,32.91709144,5550,4375,0.260032103
"2019.9.6","금요일",1061,167.42,495170.8,39.99378405,5440,4355,0.238027162
"2019.9.7","토요일",836,168.833187,251988.4,41.93305447,5390.134334,4336.525417,0.218446602
"2019.9.9","월요일",1006,167.34,501081.2,43.42414397,5420,4340,0.281899872
"2019.9.10","화요일",1032,167.48,534647.2,45.71973735,5590,4370,0.282356948
"2019.9.11","수요일",1031,167.13,417651,44.81277237,6200,4405,0.236327145
"2019.9.12","목요일",821,166.87,35430.4,44.3044358,6516.469632,4443.296525,0.290953545
"2019.9.16","월요일",916,167.5,299809,36.00564202,6520,4480,0.327290076
"2019.9.17","화요일",1059,167.29,511955.1,32.2693677,6450,4500,0.220741599
"2019.9.18","수요일",908,168.01,401783,27.11763619,6450,4480,0.236434109
"2019.9.19","목요일",996,168.28,433355.4,27.6748249,6540,4465,0.286770748
"2019.9.20","금요일",825,168.23,416589.8,29.53093385,6920,4470,0.282242991
"2019.9.21","토요일",855,167.5379954,239266.8,39.5185214,7288.985895,4475.396413,0.361111111
"2019.9.23","월요일",913,167.7,290736.9,36.1329572,7530,4470,0.263973064
"2019.9.24","화요일",853,167.79,427586.3,32.99684825,7540,4465,0.296311645
"2019.9.25","수요일",956,168.09,382263.8,29.70205253,7250,4490,0.286082474
"2019.9.26","목요일",916,168.1,329158.7,25.11219844,7330,4450,0.269211701
"2019.9.27","금요일",1009,168.73,424739,23.0384144,7110,4450,0.26007326
"2019.9.28","토요일",915,166.9583112,226556.3,21.48006809,6960.426834,4450.15167,0.27090301
"2019.9.30","월요일",1089,167.59,552039.4,20.20749027,7010,4495,0.278865631
"2019.10.1","화요일",910,168.19,560736.1,8.43131323,7060,4600,0.237080103
"2019.10.2","수요일",944,168.47,363122,45.88021401,6700,4600,0.281173594
"2019.10.3","목요일",784,167.98,258471.5,52.40291829,6700,4574.439955,0.262068966
"2019.10.4","금요일",740,166.63,232470.6,52.42737354,6840,4560,0.2305026
"2019.10.5","토요일",729,166.5321978,202121.5,53.28442607,6674.8823,4559.01042,0.225225225
"2019.10.7","월요일",1116,167.34,393575.1,52.34285992,6460,4565,0.209587514
"2019.10.8","화요일",985,167.77,394680,53.6280642,6500,4575,0.21299639
"2019.10.9","수요일",1010,167.88,410235.4,40.01606031,6616.883512,4597.339994,0.23923445
"2019.10.10","목요일",1155,167.12,315468.1,37.08786965,6640,4600,0.252764613
"2019.10.11","금요일",988,166.8,410612,15.82417315,6560,4575,0.25212766
"2019.10.12","토요일",892,166.2504105,143209.5,34.54198444,6683.06213,4612.884485,0.247619048
"2019.10.14","월요일",1168,167.39,374366.6,42.04775292,6670,4665,0.258152174
"2019.10.15","화요일",1152,167.29,370076.7,39.60108949,6330,4660,0.285714286
"2019.10.16","수요일",1148,167.09,365990.7,38.79786965,6330,4625,0.251732102
"2019.10.17","목요일",1229,166.51,411700.2,38.77226654,6150,4645,0.252416756
"2019.10.18","금요일",1176,166.3,328828.2,36.71252918,6300,4710,0.253701876
"2019.10.19","토요일",1011,166.103705,163932.7,11.69247082,6199.303516,4718.899931,0.238193018
"2019.10.21","월요일",1412,165.64,407069.4,5.351060311,6090,4670,0.261623325
"2019.10.22","화요일",1302,165.6,390257.5,5.344766537,6210,4620,0.340919037
"2019.10.23","수요일",1328,165.47,364587.1,3.253132296,5960,4660,0.264317181
"2019.10.24","목요일",1075,166.22,516137.2,4.032568093,5970,4660,0.218595041
"2019.10.25","금요일",1263,165.82,303851.3,4.535496109,5990,4625,0.271687962
"2019.10.26","토요일",852,166.0828369,137126.8,4.535719844,5932.196681,4624.09612,0.245791246
"2019.10.28","월요일",1140,165.18,446902.8,2.854464981,6020,4620,0.240112994
"2019.10.29","화요일",1263,165.21,367587.1,4.596799611,6260,4580,0.243398393
"2019.10.30","수요일",1009,165.01,242595.8,4.613161479,6070,4585,0.2576
"2019.10.31","목요일",1436,166.06,355268.4,3.35561284,6070,4630,0.313360324
"2019.11.1","금요일",1324,165.48,392205,2.91540856,5960,4615,0.366726297
"2019.11.2","토요일",935,166.1785616,180972.2,1.966245136,5914.528495,4598.93518,0.236641221
"2019.11.4","월요일",1154,165.39,399850,2.933297665,6060,4595,0.309677419
"2019.11.5","화요일",1112,164.85,365414.7,1.304941634,6300,4585,0.294063927
"2019.11.6","수요일",1018,165.78,360707,1.247451362,6200,4560,0.263598326
"2019.11.7","목요일",1210,165.37,268738,1.227062257,6100,4585,0.277687296
"2019.11.8","금요일",1159,165.59,311787.2,1.264941634,6060,4560,0.233019854
"2019.11.9","토요일",849,166.3816347,178088.2,1.266566148,6067.529709,4495.653174,0.248484848
"2019.11.11","월요일",1173,166.08,373173.6,0.356099222,6080,4470,0.305479452
"2019.11.12","화요일",991,166.29,291589,0.277178988,6050,4530,0.326829268
"2019.11.13","수요일",1017,166.71,277859.7,0.580184825,6010,4575,0.32938188
"2019.11.14","목요일",1036,166.34,334817.8,0.605321012,6010,4540,0.245283019
"2019.11.15","금요일",993,165.88,287758.6,0.88438716,5730,4545,0.32238193
"2019.11.16","토요일",1082,166.6786902,179659.1,0.916673152,5696.466307,4542.675259,0.211586902
"2019.11.18","월요일",1333,165.95,391990.2,3.54672179,5770,4520,0.247829519
"2019.11.19","화요일",1008,166.08,273659.9,3.512159533,5660,4500,0.272202999
"2019.11.20","수요일",975,166.23,368841,3.475087549,5480,4515,0.263522013
"2019.11.21","목요일",956,167.35,285286.6,3.487830739,5440,4490,0.270661157
"2019.11.22","금요일",1000,167.49,357277.3,3.116215953,5440,4470,0.252858958
"2019.11.23","토요일",987,167.0084482,181711.2,3.484756809,5455.194585,4584.612511,0.238961039
"2019.11.25","월요일",1103,166.66,328299.5,4.272850195,5520,4645,0.248539909
"2019.11.26","화요일",992,166.65,340134.5,4.884892996,5630,4520,0.212865497
"2019.11.27","수요일",1091,167.28,288208,2.953968872,5660,4505,0.346430548
"2019.11.28","목요일",976,167.44,342802.8,6.200301556,5650,4490,0.351938895
"2019.11.29","금요일",1033,167.85,325882.1,6.202791829,5650,4495,0.276983095
"2019.11.30","토요일",935,167.2787166,148394.7,5.863501946,5606.308927,4489.79084,0.279835391
"2019.12.2","월요일",1239,168.28,325736,5.892490272,5570,4485,0.264822134
"2019.12.3","화요일",1019,168.43,328211.2,5.570953307,5570,4485,0.241658241
"2019.12.4","수요일",1035,168.94,313688,4.426322957,5500,4455,0.280867107
"2019.12.5","목요일",884,168.62,376938,2.604085603,5490,4495,0.247916667
"2019.12.6","금요일",903,168.51,299120.5,2.228180934,5490,4470,0.293320426
"2019.12.7","토요일",886,167.3967882,188119.5,2.230622568,5489.69202,4465.638433,0.258823529
"2019.12.9","월요일",1150,168.98,321540.2,2.940418288,5490,4485,0.288413098
"2019.12.10","화요일",1045,169.07,331317.4,2.968618677,5490,4500,0.21529745
"2019.12.11","수요일",1052,168.86,314502.9,2.97651751,5510,4505,0.272552783
"2019.12.12","목요일",1021,167.68,290121,1.870972763,5570,4485,0.29254997
"2019.12.13","금요일",1090,168.08,365093.8,1.573550584,5580,4590,0.289156627
"2019.12.14","토요일",928,167.2956689,189872.6,0.94077821,5586.289032,4607.480095,0.269070735
"2019.12.16","월요일",994,166.9,351893.5,0.298210117,5590,4585,0.240306122
"2019.12.17","화요일",1093,166.22,327238.2,1.161177043,5580,4620,0.299610895
"2019.12.18","수요일",908,166.42,292600.7,1.276196498,5620,4640,0.279513889
"2019.12.19","목요일",1005,165.78,291196.2,1.201322957,5760,4630,0.236538462
"2019.12.20","금요일",1005,165.4,283986.4,1.217188716,5710,4610,0.262152778
"2019.12.21","토요일",1005,167.0793061,232082.9,1.234737354,5680.020316,4610.444627,0.231818182
"2019.12.23","월요일",1050,165.84,462347.8,1.278939689,5700,4625,0.270557029
"2019.12.24","화요일",998,165.87,274458.5,1.23807393,5720,4640,0.304289544
"2019.12.25","수요일",1104,165.92,348039.2,1.247169261,5720,4653.029692,0.287943262
"2019.12.26","목요일",1126,165.89,283378.5,1.656235409,5680,4660,0.316159251
"2019.12.27","금요일",1044,165.66,300572.4,2.338472763,5680,4660,0.304794521
"2019.12.28","토요일",818,166.9213814,150359,2.458842412,5676.045403,4665.265595,0.292929293
"2019.12.30","월요일",1137,165.59,397541.9,2.567752918,5680,4675,0.279190751
"2019.12.31","화요일",1173,165.71,226734.2,2.585535019,5712.999638,4685.019499,0.312350598
"2020.1.2","목요일",794,166.18,15776,2.47885214,5730,4695,0.31048951
"2020.1.3","금요일",1082,167.23,499938.2,2.478822957,5680,4695,0.288416076
"2020.1.4","토요일",1168,166.9598686,360325.2,1.586293774,5576.227237,4656.449587,0.23853211
"2020.1.6","월요일",1157,167.25,553752.5,1.42815666,5530,4635,0.266821346
"2020.1.7","화요일",1171,168.05,473290.5,10.8094026,5540,4660,0.252683732
"2020.1.8","수요일",1200,167.29,421552.2,12.23614546,5400,4640,0.272651704
"2020.1.9","목요일",1170,167.14,369087.9,12.12338282,5650,4670,0.262178919
"2020.1.10","금요일",1123,167.32,332300,12.14846064,5700,4665,0.251325557
"2020.1.11","토요일",1212,167.3315839,263357.2,12.18502868,5749.351113,4678.072268,0.333333333
"2020.1.13","월요일",1071,167.36,577964,12.16497153,5800,4700,0.336106489
"2020.1.14","화요일",1183,168.09,404870,11.40322476,5790,4705,0.252144082
"2020.1.15","수요일",1129,168.01,490278.5,10.19641051,5850,4720,0.277879342
"2020.1.16","목요일",1126,168.54,373886.2,3.243272595,5870,4725,0.280254777
"2020.1.17","금요일",1194,169.15,460547,10.0449709,5870,4640,0.235514019
"2020.1.18","토요일",1112,168.002587,319199,11.70372041,5854.323796,4656.157596,0.222222222
"2020.1.20","월요일",1194,168.71,599578,11.70379557,5850,4700,0.246841594
"2020.1.21","화요일",1040,169.25,501520,11.69692597,5870,4680,0.249617152
"2020.1.22","수요일",1029,168.58,409565.6,14.56184141,5870,4710,0.240829346
"2020.1.23","목요일",855,168.45,287028,13.2533183,5880,4685,0.272525028
"2020.1.24","금요일",634,168.55,33570,5.813468621,5752.205902,4631.669467,0.248730964
"2020.1.27","월요일",0,169.63,0,10.47123638,5580.974015,4594.936383,0.262806236
"2020.1.28","화요일",870,169.49,185585,10.72924464,5540,4610,0.277142857
"2020.1.29","수요일",803,169.91,261786,10.86350244,5610,4660,0.297780959
"2020.1.30","목요일",1093,171.21,237918.2,11.61389703,5340,4610,0.26223092
"2020.1.31","금요일",991,172.26,282391.4,11.61693348,5200,4580,0.304627249
"2020.2.1","토요일",1198,169.5857917,328005.8,8.283930853,5125.817495,4574.48186,0.31372549
"2020.2.3","월요일",1250,169.43,596930.5,10.77911312,5260,4580,0.302045728
"2020.2.4","화요일",1172,169.01,504867.7,10.93819617,5620,4590,0.292202877
"2020.2.5","수요일",1099,169.65,475903,4.938797445,5600,4595,0.293715847
"2020.2.6","목요일",1069,170,359812.2,10.31315295,5600,4595,0.288817891
"2020.2.7","금요일",1040,170.13,331709,10.53203307,5850,4575,0.306370795
"2020.2.8","토요일",1051,170.4101631,181170.5,10.31690342,5925.512696,4569.193555,0.297352342
"2020.2.10","월요일",1070,169.92,414745.8,7.944261556,5880,4585,0.265450861
"2020.2.11","화요일",1052,169.55,311167.5,7.695971439,5900,4600,0.232900943
"2020.2.12","수요일",1044,169.01,382385.2,11.62140549,6010,4570,0.233333333
"2020.2.13","목요일",1054,169.61,302663.8,5.515332582,6100,4590,0.296909492
"2020.2.14","금요일",963,169.22,345013.8,5.088019542,6120,4600,0.253208868
"2020.2.15","토요일",1045,171.0432735,203574,5.127771514,6068.674417,4562.750746,0.281045752
"2020.2.17","월요일",1174,169.76,338920.2,5.051266441,6030,4545,0.279
"2020.2.18","화요일",1010,170.15,184277.8,5.007117625,6030,4590,0.238554217
"2020.2.19","수요일",1035,170.38,180147,5.062074408,5900,4600,0.241635688
"2020.2.20","목요일",1116,171.53,311000.2,4.949875986,5790,4600,0.246679317
"2020.2.21","금요일",1135,171.71,301399,1.179676813,5630,4615,0.219373219
"2020.2.22","토요일",1219,171.3570931,268978,5.556001503,5366.808102,4581.328523,0.226415094
"2020.2.24","월요일",1138,173.41,410587.2,5.57167982,5270,4540,0.208080808
"2020.2.25","화요일",1057,173.3,383483.4,10.25206313,5420,4530,0.24267212
"2020.2.26","수요일",1142,172.6,401732.5,10.60977076,5180,4500,0.287739192
"2020.2.27","목요일",1118,173.1,252269,11.06640361,4870,4495,0.231456658
"2020.2.28","금요일",1131,171.62,306700,11.63951898,4515,4410,0.240458015
"2020.2.29","토요일",1205,171.2480089,276750,8.420939496,4415.378927,4408.80235,0.14893617
"2020.3.2","월요일",1224,170.86,421950.8,8.139233371,4595,4455,0.298993029
"2020.3.3","화요일",1144,169.46,308634.5,8.219443818,4875,4475,0.308962264
"2020.3.4","수요일",1229,171,415452,8.210777903,4915,4510,0.30875
"2020.3.5","목요일",1219,171.33,335561,2.889161969,4980,4505,0.274484536
"2020.3.6","금요일",1244,171.42,331397.5,7.208478016,4860,4470,0.194602273
"2020.3.7","토요일",1154,172.0303988,254439.8,8.700090192,4658.893601,4380.747373,0.2375
"2020.3.9","월요일",1195,172.83,347346.6,10.76978579,4575,4340,0.266739846
"2020.3.10","화요일",1164,170.4,362038,12.68731304,4645,4405,0.269199009
"2020.3.11","수요일",1087,171.32,254845.8,13.35170237,4485,4375,0.28564257
"2020.3.12","목요일",1125,172.2,253064,13.37826381,4220,4280,0.291146425
"2020.3.13","금요일",1288,172.7,336520,8.46626832,3920,4230,0.273355144
"2020.3.14","토요일",1430,174.4645584,308645.8,7.881352875,3868.59165,4251.069993,0.188284519
"2020.3.16","월요일",1302,176.17,493085.4,7.925020669,3900,4235,0.248987854
"2020.3.17","화요일",1339,176.85,398708.8,6.32274333,3815,4120,0.248275862
"2020.3.18","수요일",1376,178.25,269784.8,3.660661405,3600,4065,0.241550696
"2020.3.19","목요일",1321,176.9,297921.1,3.837895528,3005,4055,0.267912773
"2020.3.20","금요일",1414,176.76,285274.8,6.3432469,3185,4195,0.273607748
"2020.3.21","토요일",1448,175.0431612,213836,6.502510334,3107.177829,4207.82363,0.280276817
"2020.3.23","월요일",1548,179.35,336314.6,6.498256295,2945,4170,0.295664534
"2020.3.24","화요일",1440,174.55,309106.2,6.502510334,3155,4230,0.284424379
"2020.3.25","수요일",1513,173.04,301069.2,5.441781285,3415,4305,0.212099125
"2020.3.26","목요일",1624,171.41,260353.8,7.047643743,3635,4280,0.221264368
"2020.3.27","금요일",1567,170.78,282982.2,5.443231868,3705,4295,0.249508841
"2020.3.28","토요일",1424,173.57842,164207.8,5.732747088,3607.347299,4301.812053,0.206521739
"2020.3.30","월요일",1908,172.37,398652,5.779842165,3700,4285,0.238333333
"2020.3.31","화요일",1674,171.97,359503.8,5.643036452,4075,4265,0.242641209
"2020.4.1","수요일",1716,174.08,371067,6.166463735,3960,4255,0.285616438
"2020.4.2","목요일",1796,173.21,341795.6,6.063795566,4045,4180,0.240549828
"2020.4.3","금요일",1639,174.16,372113,6.023975949,4040,4155,0.251141553
"2020.4.4","토요일",1243,172.8010519,199475.8,1.813709132,4033.7047,4149.287665,0.261682243
"2020.4.6","월요일",1798,172.61,392831.3,5.111521984,4140,4150,0.284335561
"2020.4.7","화요일",1404,172.36,380165,5.676121759,4305,4150,0.244318182
"2020.4.8","수요일",1400,171.96,457832,5.907042465,4235,4120,0.257281553
"2020.4.9","목요일",1405,171.87,342946.9,5.879564074,4275,4175,0.240829346
"2020.4.10","금요일",1548,172.02,395855.3,5.549996242,4280,4395,0.265392781
"2020.4.11","토요일",1128,172.5925748,142315.8,7.326148065,4209.880258,4351.879783,0.218543046
"2020.4.13","월요일",1470,172.28,433134.1,3.128538144,4180,4200,0.257222222
"2020.4.14","화요일",1334,171.93,347823,2.256309658,4265,4175,0.319043693
"2020.4.15","수요일",1309,173.25,333625,1.919699361,4340.664871,4135.553313,0.30626927
"2020.4.16","목요일",1278,173.53,303571.7,1.890717775,4415,4080,0.256217031
"2020.4.17","금요일",1235,171.89,229199.8,5.63048478,4525,4060,0.303269448
"2020.4.18","토요일",1168,172.6869414,133499,5.501225103,4627.925245,4079.821573,0.255639098
"2020.4.20","월요일",1718,172.52,446333.4,5.698218715,4655,4090,0.286662977
"2020.4.21","화요일",1596,173.78,321671.2,4.285576851,4590,4040,0.294573643
"2020.4.22","수요일",1484,174.1,458048,5.685674558,4575,3970,0.264745011
"2020.4.23","목요일",1472,174.45,371507,5.705201052,4575,4030,0.291021672
"2020.4.24","금요일",1408,173.74,294506.2,5.676219466,4540,4065,0.284984678
"2020.4.25","토요일",1314,172.8294986,186947,5.639992484,4528.900902,4030.888166,0.262626263
"2020.4.27","월요일",1622,172.33,539188.4,1.885343856,4520,3970,0.233712513
"2020.4.28","화요일",1549,172.46,511959,5.491800075,4495,3930,0.266312228
"2020.4.29","수요일",1363,171.09,377993.2,4.048628335,4520,3930,0.248662001
"2020.4.30","목요일",1349,171.7,344318,4.231815107,4540.29333,3937.796703,0.267786561
"2020.5.1","금요일",1342,173.39,291912.8,4.232446449,4543.949115,3944.801105,0.299599198
"2020.5.2","토요일",1246,172.898052,150009.8,5.484494551,4540.630342,3951.904954,0.380165289
"2020.5.4","월요일",1495,173.29,520196,5.488117249,4540,3960,0.268292683
"2020.5.5","화요일",1235,173.05,450546.5,1.788478016,4556.039006,3967.761657,0.236311239
"2020.5.6","수요일",1234,172.89,429930.8,1.588838782,4620,3965,0.250583294
"2020.5.7","목요일",1155,172.11,403861,1.423449831,4745,3955,0.265698587
"2020.5.8","금요일",1109,172.38,258034.8,1.831251409,4845,3980,0.276356192
"2020.5.9","토요일",985,172.8558645,144605.8,12.34155581,4821.362807,4006.818146,0.205
"2020.5.11","월요일",1160,172.21,380585.9,12.35762495,4755,3995,0.289695399
"2020.5.12","화요일",1250,173.15,426190.2,11.17861706,4740,3945,0.250909091
"2020.5.13","수요일",1205,173.03,367096.4,12.40892897,4700,3940,0.279406692
